case_id,candidate,dice,precision,recall,pred_voxels,target_voxels,overlap_voxels,detected
case_0020,medformer_lcc_t0.75,0.6620146469527,0.9819635171121501,0.49932256383481044,4879,9595,4791,1.0
case_0020,union_t0.75,0.8288642716633042,0.8234084130403955,0.8343929129746384,9723,9595,8006,1.0
case_0020,intersection_t0.75,0.5008964065784544,0.9935064935034215,0.3348619072430069,3234,9595,3213,1.0
case_0020,fusion_w0.40_t0.35,0.8037998195612143,0.8188797577845816,0.7892652423128824,9248,9595,7573,1.0
case_0020,fusion_w0.40_t0.40,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.40_t0.45,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.40_t0.50,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.40_t0.55,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.40_t0.60,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.40_t0.65,0.6645109134999565,0.9396075442923613,0.514017717560694,5249,9595,4932,1.0
case_0020,fusion_w0.50_t0.35,0.8346100457555732,0.8235592532459176,0.8459614382482064,9856,9595,8117,1.0
case_0020,fusion_w0.50_t0.40,0.8210053766243038,0.8224220874285479,0.8195935383003443,9562,9595,7864,1.0
case_0020,fusion_w0.50_t0.45,0.7942624705626234,0.8163714380010821,0.7733194372060725,9089,9595,7420,1.0
case_0020,fusion_w0.50_t0.50,0.7018436109340738,0.8997555012210273,0.575299635226081,6135,9595,5520,1.0
case_0020,fusion_w0.50_t0.55,0.6668456736251145,0.9368162957356907,0.5176654507550623,5302,9595,4967,1.0
case_0020,fusion_w0.50_t0.60,0.6563201960379441,0.9460361067485361,0.5024491922871261,5096,9595,4821,1.0
case_0020,fusion_w0.50_t0.65,0.639845154154127,0.950112913157565,0.4823345492438954,4871,9595,4628,1.0
case_0020,fusion_w0.60_t0.35,0.845633518424611,0.8199706314235732,0.8729546638865315,10215,9595,8376,1.0
case_0020,fusion_w0.60_t0.40,0.8385842880519442,0.8233403635624953,0.8544033350694586,9957,9595,8198,1.0
case_0020,fusion_w0.60_t0.45,0.8307959479011109,0.9343749999987834,0.7478895257939052,7680,9595,7176,1.0
case_0020,fusion_w0.60_t0.50,0.8039755717873285,0.9447024060771849,0.6997394476282441,7107,9595,6714,1.0
case_0020,fusion_w0.60_t0.55,0.7591688571781454,0.9501801660646245,0.6321000521098153,6383,9595,6065,1.0
case_0020,fusion_w0.60_t0.60,0.6321575175672217,0.9508162411030749,0.47347576862900104,4778,9595,4543,1.0
case_0020,fusion_w0.60_t0.65,0.6146873450884394,0.9589041095869225,0.4523189161016651,4526,9595,4340,1.0
case_0020,fusion_w0.70_t0.35,0.8565734846383302,0.913459268003644,0.806357477852208,8470,9595,7737,1.0
case_0020,fusion_w0.70_t0.40,0.8441388715263116,0.9280359820078361,0.7741532047933567,8004,9595,7428,1.0
case_0020,fusion_w0.70_t0.45,0.8262318078199624,0.9406441309542978,0.7366336633655688,7514,9595,7068,1.0
case_0020,fusion_w0.70_t0.50,0.8047756179500811,0.9482539233692234,0.6990099009893704,7073,9595,6707,1.0
case_0020,fusion_w0.70_t0.55,0.7760880316513501,0.9538064123978821,0.6541948931728461,6581,9595,6277,1.0
case_0020,fusion_w0.70_t0.60,0.7417948717943963,0.963530391338945,0.6030224075032797,6005,9595,5786,1.0
case_0020,fusion_w0.70_t0.65,0.6869149437667944,0.9706889988561654,0.5315268368936618,5254,9595,5100,1.0
case_0020,fusion_w0.80_t0.35,0.841680672268436,0.9099939430637067,0.7829077644598406,8255,9595,7512,1.0
case_0020,fusion_w0.80_t0.40,0.8325589399410127,0.925873947434389,0.7563314226151575,7838,9595,7257,1.0
case_0020,fusion_w0.80_t0.45,0.8174239755777754,0.9358784782888347,0.7255862428340535,7439,9595,6962,1.0
case_0020,fusion_w0.80_t0.50,0.7940767603500791,0.945179856113748,0.6846274101087184,6950,9595,6569,1.0
case_0020,fusion_w0.80_t0.55,0.7750418656572753,0.9571078431357888,0.6511724856689409,6528,9595,6248,1.0
case_0020,fusion_w0.80_t0.60,0.7474282793426954,0.9658190224554726,0.6095883272531426,6056,9595,5849,1.0
