case_id,candidate,dice,precision,recall,pred_voxels,target_voxels,overlap_voxels,detected
case_0034,intersection_t0.40,0.5973980309418095,0.975875933368823,0.4304535089936275,3482,7894,3398,1.0
case_0034,medformer_lcc_t0.45,0.7758808572460764,0.9095554420015167,0.6764631365585553,5871,7894,5340,1.0
case_0034,union_t0.45,0.8055536272122141,0.8911073567794638,0.7349885989349696,6511,7894,5802,1.0
case_0034,intersection_t0.45,0.5893805309729298,0.9776864356988324,0.42183937167415525,3406,7894,3330,1.0
case_0034,medformer_lcc_t0.50,0.7602607793741589,0.9155960028534696,0.6499873321501773,5604,7894,5131,1.0
case_0034,union_t0.50,0.7971585314384603,0.8961100569245792,0.7178870027860174,6324,7894,5667,1.0
case_0034,intersection_t0.50,0.5803921568622278,0.9789536981329556,0.4124651634147296,3326,7894,3256,1.0
case_0034,medformer_lcc_t0.55,0.7441158720573746,0.9198060425197319,0.6247783126417219,5362,7894,4932,1.0
case_0034,union_t0.55,0.7890730596850045,0.899886418950349,0.7025589054969564,6163,7894,5546,1.0
case_0034,intersection_t0.55,0.5706077744855277,0.9793528505362732,0.402584241195335,3245,7894,3178,1.0
case_0034,medformer_lcc_t0.60,0.7263933671113723,0.9218628215102848,0.5993159361532818,5132,7894,4731,1.0
case_0034,union_t0.60,0.7798950168974043,0.9018792615983671,0.6869774512279111,6013,7894,5423,1.0
case_0034,intersection_t0.60,0.560629351658775,0.9794628751943777,0.39270331897594035,3165,7894,3100,1.0
case_0034,medformer_lcc_t0.65,0.7098997493728776,0.929831760359192,0.5741069166448263,4874,7894,4532,1.0
case_0034,union_t0.65,0.7727471247628673,0.9082819986295204,0.6724094248788036,5844,7894,5308,1.0
case_0034,intersection_t0.65,0.5498632634452599,0.9804941482412858,0.3820623258165923,3076,7894,3016,1.0
case_0034,medformer_lcc_t0.70,0.6897212682687567,0.9332180678605291,0.5469977197864873,4627,7894,4318,1.0
case_0034,union_t0.70,0.7629913145879854,0.9105762473631227,0.6565746136297738,5692,7894,5183,1.0
case_0034,intersection_t0.70,0.5382988505742177,0.9818852733948947,0.370787940207283,2981,7894,2927,1.0
case_0034,medformer_lcc_t0.75,0.6679712981077397,0.9372997711649033,0.5188750950082102,4370,7894,4096,1.0
case_0034,union_t0.75,0.7544081541546355,0.9140075716587092,0.6422599442606508,5547,7894,5070,1.0
case_0034,intersection_t0.75,0.5236458236546282,0.9822237713454786,0.356979984798129,2869,7894,2818,1.0
